Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
"2024-25","Fall","HIST","1215","Intro to World History","Bilgic","4","100","0","0","0","0","0","0","0","0","0","0","0","1","72","91686","  3"
"2023-24","Fall","IDS","3124","Materials and Processes","Hauptman","3.74","58.3","25","8.3","5.6","1.4","0","0","0","0","0","0","1.4","1","72","86459","  3"
"2023-24","Fall","ME","3624","Mechanical Design","Raeymaekers","2.5","13","5.6","13","9.3","9.3","13","14.8","3.7","3.7","7.4","5.6","1.9","2","54","87325","  4"
"2024-25","Fall","ESM","2204","Mechanics of Deformable Bodies","Lord","2.73","19.4","6.9","9.7","18.1","12.5","6.9","8.3","1.4","4.2","6.9","2.8","2.8","1","72","85253","  3"
"2023-24","Fall","MKTG","4644","Mktg, Soc, & Pub Interests","Reilly","3.25","18.1","20.8","18.1","22.2","11.1","5.6","1.4","1.4","0","1.4","0","0","0","72","88000","  3"
"2024-25","Fall","BIT","3554","Networks, Telecom, & Security","Shen","3.54","38.9","18.1","25","11.1","2.8","1.4","2.8","0","0","0","0","0","0","72","81890","  3"
"2023-24","Fall","ECE","3004","AC Circuit Analysis","Mehrizi-Sani","3","17.8","20.5","11","16.4","9.6","8.2","8.2","2.7","0","0","1.4","4.1","2","73","83703","  3"
"2023-24","Fall","COMM","4024","Communication Law","Myers","3.15","23.3","13.7","13.7","19.2","12.3","9.6","4.1","2.7","0","0","0","1.4","0","73","83222","  3"
"2024-25","Fall","BIT","5124","Cyberlaw and Policy for IT","Elam","3.73","53.4","27.4","13.7","4.1","0","0","0","0","0","0","0","1.4","0","73","81925","  3"
"2024-25","Fall","BIT","4604","Data Gov, Privacy, Ethics","Adjerid","3.48","37","19.2","24.7","9.6","1.4","6.8","0","0","0","0","0","1.4","0","73","81910","  3"
"2023-24","Fall","ECE","3514","Data Structures & Algorithms","Gaeddert","3.69","65.8","8.2","5.5","11","6.8","1.4","1.4","0","0","0","0","0","0","73","83719","  3"
"2024-25","Fall","GEOS","1034","Earths Natural Hazards","Zhou","3.73","80.8","0","0","13.7","0","0","4.1","0","0","0","0","1.4","1","73","85925","  3"
"2023-24","Fall","HD","4964","Field Study","Henderson","3.94","95.4","3.1","0","0","0","0","0","0","0","0","0","1.5","0","65","86140","  3"
"2023-24","Fall","MGT","1104","Foundations of Business","Clark","3.07","6.8","17.8","13.7","39.7","6.8","8.2","4.1","1.4","0","0","1.4","0","1","73","87791","  3"
"2023-24","Fall","BDS","2005","Fundamentals of BDS","Smith","3.14","19.2","13.7","21.9","13.7","15.1","8.2","5.5","1.4","0","0","0","1.4","4","73","81599","  3"
"2024-25","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","3.43","46.6","17.8","6.8","8.2","6.8","4.1","5.5","1.4","0","2.7","0","0","0","73","87125","  3"
"2024-25","Fall","HNFE","4644","Health Counseling","Foster","3.86","69.9","21.9","4.1","1.4","2.7","0","0","0","0","0","0","0","2","73","86333","  3"
"2023-24","Fall","HIST","1116","History of the United States","McKagen","3.66","80.8","4.1","1.4","1.4","5.5","1.4","0","0","0","1.4","0","4.1","0","73","86185","  3"
"2024-25","Fall","HIST","1116","History of the United States","Findley","3.86","86.3","6.8","2.7","0","0","2.7","0","0","0","0","0","1.4","0","73","91098","  3"
"2023-24","Fall","AFST","1714","Intro African American Studies","Spivey","3.97","90.4","8.2","1.4","0","0","0","0","0","0","0","0","0","0","73","80216","  3"
"2023-24","Fall","COMM","2124","Intro Comm Research","Widgeon","3.36","15.1","34.2","12.3","23.3","12.3","0","1.4","1.4","0","0","0","0","0","73","83212","  3"
"2023-24","Fall","CS","2104","Intro to Problem Solving in CS","Sullivan","3.5","41.1","20.5","11","13.7","6.8","4.1","1.4","0","1.4","0","0","0","0","73","83304","  3"
"2023-24","Fall","RLCL","1004","Intro to Religion & Culture","Armstrong","3.73","54.8","27.4","15.1","0","0","0","1.4","0","0","0","0","1.4","0","73","90494","  3"
"2023-24","Fall","FIN","3104","Introduction to Finance","Easterwood","3.11","31.5","9.6","9.6","11","9.6","12.3","8.2","8.2","0","0","0","0","6","73","91083","  3"
"2023-24","Fall","GEOG","2314","Maps and Mapping","Scales","3.16","31.5","15.1","11","19.2","2.7","4.1","8.2","2.7","1.4","0","1.4","2.7","0","73","85838","  3"
"2023-24","Fall","CHE","3124","Simulations and Modeling","Goldstein","2.91","12.3","11","19.2","20.5","13.7","8.2","5.5","5.5","0","0","0","4.1","0","73","82661","  3"
"2023-24","Fall","AOE","2024","Thin-Walled Structures","Song","3.28","50.7","9.6","5.5","9.6","2.7","6.8","8.2","1.4","0","1.4","0","4.1","0","73","80381","  3"
"2024-25","Fall","COMM","2094","Comm & Issues of Diversity","Stinson","3.65","64.9","14.9","4.1","9.5","1.4","0","2.7","0","0","0","0","2.7","0","74","83199","  3"
"2024-25","Fall","COMM","2094","Comm & Issues of Diversity","Stinson","3.74","62.2","18.9","4.1","9.5","4.1","0","0","1.4","0","0","0","0","0","74","83200","  3"
"2023-24","Fall","ECE","3704","Cont and Disc Systems","Williams","2.74","16.2","13.5","16.2","17.6","4.1","1.4","13.5","5.4","1.4","1.4","0","9.5","3","74","83727","  3"
"2024-25","Fall","BIT","3674","Cybersecurity Management II","Ionescu","3.18","5.4","31.1","20.3","16.2","17.6","4.1","4.1","0","0","0","1.4","0","0","74","91521","  3"
"2023-24","Fall","CS","4114","Formal Languages","Nassajianmojarrad","3.6","47.3","17.6","16.2","10.8","2.7","5.4","0","0","0","0","0","0","0","74","91325","  3"
"2023-24","Fall","MGT","1104","Foundations of Business","Lucas","3.12","10.8","17.6","23","21.6","13.5","6.8","5.4","0","0","0","0","1.4","0","74","87790","  3"
"2024-25","Fall","MGT","1104","Foundations of Business","Waters","2.8","4.1","4.1","18.9","27","17.6","10.8","10.8","5.4","1.4","0","0","0","1","74","87800","  3"
"2024-25","Fall","MGT","1104","Foundations of Business","Glass","3.17","14.9","18.9","20.3","23","10.8","5.4","1.4","1.4","2.7","1.4","0","0","0","74","87803","  3"
"2024-25","Fall","HD","2014","Integrative Health Practices","Komelski","3.59","50","24.3","9.5","6.8","1.4","2.7","2.7","1.4","0","0","0","1.4","1","74","86164","  3"
"2023-24","Fall","CS","2104","Intro to Problem Solving in CS","Nizamani","3.67","47.3","25.7","10.8","12.2","2.7","1.4","0","0","0","0","0","0","1","74","83305","  3"
"2023-24","Fall","CS","2104","Intro to Problem Solving in CS","Cao","3.53","35.1","29.7","10.8","14.9","4.1","4.1","0","1.4","0","0","0","0","1","74","83307","  3"
"2024-25","Fall","ENGL","1654","Intro to Science Fiction","Patton","3.76","70.3","10.8","9.5","4.1","1.4","0","2.7","1.4","0","0","0","0","0","74","85036","  3"
"2024-25","Fall","ENGL","1654","Intro to Science Fiction","Waldman","3.42","77","4.1","1.4","1.4","0","0","2.7","0","4.1","0","0","9.5","0","74","91088","  3"
"2024-25","Fall","FIN","3104","Introduction to Finance","Beach","3.2","27","20.3","9.5","13.5","12.2","9.5","2.7","1.4","1.4","1.4","0","1.4","15","74","85393","  3"
"2023-24","Fall","MATH","2114","Introduction to Linear Algebra","Gildersleeve","2.42","10.8","2.7","5.4","13.5","16.2","10.8","18.9","6.8","5.4","2.7","4.1","2.7","2","74","87132","  3"
"2023-24","Fall","CHE","2114","Mass and Energy Balances","Martin","2.72","23","4.1","8.1","12.2","10.8","6.8","17.6","12.2","1.4","0","0","4.1","3","74","82658","  3"
"2024-25","Fall","STAT","3104","Probability and Distributions","House","3.12","35.1","13.5","6.8","13.5","8.1","5.4","5.4","4.1","2.7","2.7","0","2.7","1","74","89870","  3"
"2024-25","Fall","PSYC","2044","Psychology of Learning","Kerfoot","3.92","91.9","0","0","8.1","0","0","0","0","0","0","0","0","0","74","89430","  3"
"2024-25","Fall","ESM","2114","Statics & Structures","Tahmasian","2.23","20.3","9.5","2.7","4.1","0","10.8","16.2","9.5","5.4","4.1","1.4","16.2","16","74","85250","  3"
"2023-24","Fall","ME","3624","Mechanical Design","Kale","3.05","17.9","16.1","16.1","14.3","19.6","3.6","1.8","5.4","3.6","0","0","1.8","0","56","87323","  4"
"2024-25","Fall","ME","2134","Thermodynamics","Davison","2.36","23.2","7.1","5.4","8.9","5.4","5.4","7.1","5.4","8.9","5.4","7.1","10.7","12","56","87294","  4"
"2023-24","Fall","AAEC","2434","Foundations of Agribusiness","Morelli Mercadante","2.8","13.3","12","8","14.7","22.7","10.7","8","4","0","2.7","1.3","2.7","2","75","80067","  3"
"2023-24","Fall","MGT","1104","Foundations of Business","Poff","3.21","12","26.7","18.7","20","12","4","5.3","0","0","0","0","1.3","0","75","87794","  3"
"2024-25","Fall","MGT","1104","Foundations of Business","Lucas","3.05","14.7","16","6.7","29.3","14.7","8","6.7","2.7","1.3","0","0","0","0","75","87801","  3"
"2023-24","Fall","HNFE","4644","Health Counseling","Foster","3.64","42.7","36","10.7","4","2.7","1.3","0","1.3","0","0","0","1.3","0","75","86301","  3"
"2023-24","Fall","CS","2064","Intermediate Prog in Python","Sullivan","3.27","30.7","25.3","13.3","9.3","6.7","1.3","5.3","2.7","0","2.7","0","2.7","4","75","83303","  3"
"2024-25","Fall","MGT","4314","International Management","Beleny","3.8","54.7","36","4","2.7","2.7","0","0","0","0","0","0","0","0","75","87887","  3"
"2023-24","Fall","COMM","2124","Intro Comm Research","Widgeon","3.36","17.3","36","16","12","9.3","2.7","5.3","1.3","0","0","0","0","0","75","83213","  3"
"2024-25","Fall","CS","3744","Intro GUI Programming/Graphics","Gracanin","3.2","26.7","17.3","21.3","10.7","5.3","2.7","8","2.7","2.7","2.7","0","0","9","75","83374","  3"
"2024-25","Fall","HTM","1414","Intro to HTM","Duetsch","3.67","60","18.7","10.7","2.7","1.3","1.3","4","0","0","0","0","1.3","0","75","86396","  3"
"2023-24","Fall","CS","2104","Intro to Problem Solving in CS","Cao","3.51","38.7","22.7","16","10.7","5.3","4","1.3","0","1.3","0","0","0","0","75","83306","  3"
"2023-24","Fall","CS","4804","Introduction to AI","Chen","3.36","32","18.7","22.7","12","4","1.3","5.3","1.3","1.3","0","0","1.3","1","75","83409","  3"
"2024-25","Fall","GEOS","1004","Introduction to Earth Science","Johnson","2.84","13.3","10.7","14.7","17.3","13.3","9.3","5.3","6.7","6.7","2.7","0","0","1","75","85918","  3"
"2023-24","Fall","STAT","4714","Prob & Stat for EE","Lindsay","3.83","74.7","12","5.3","5.3","1.3","0","1.3","0","0","0","0","0","1","75","89851","  3"
"2023-24","Fall","AOE","3034","System Dynamics and Control","Joerger","2.63","26.7","9.3","6.7","10.7","5.3","8","4","4","6.7","12","0","6.7","0","75","80435","  3"
"2023-24","Fall","AOE","3154","Astromechanics","Fitzgerald","3.02","13.2","15.8","14.5","27.6","11.8","2.6","3.9","3.9","2.6","3.9","0","0","1","76","80444","  3"
"2023-24","Fall","STAT","3615","Biological Statistics","Johnson","3.55","53.9","6.6","11.8","17.1","3.9","2.6","3.9","0","0","0","0","0","0","76","89824","  3"
"2023-24","Fall","CEE","2834","CE Drawings & Virtual Modeling","Young","3.31","50","7.9","10.5","7.9","1.3","9.2","5.3","2.6","0","3.9","0","1.3","1","76","82253","  3"
"2024-25","Fall","SPIA","2554","Collaborative Policy & Plan","Farzaneh","3.71","65.8","14.5","7.9","5.3","2.6","1.3","1.3","0","0","0","0","1.3","1","76","89845","  3"
"2023-24","Fall","HD","1004","Human Development I","Kim","3.47","40.8","23.7","10.5","14.5","1.3","1.3","3.9","1.3","0","1.3","0","1.3","0","76","86111","  3"
"2024-25","Fall","ISE","3614","Human Factors Ergon Engr","Patrick","3.26","9.2","27.6","32.9","14.5","9.2","1.3","2.6","0","0","0","2.6","0","1","76","86620","  3"
"2024-25","Fall","BIOL","1014","Introduction to Biology","Lipscomb","2.68","15.8","9.2","7.9","13.2","10.5","13.2","13.2","5.3","2.6","6.6","1.3","1.3","4","76","81573","  3"
"2023-24","Fall","MGT","5804","Leader Tech-Based Org","Townsend","3.95","89.5","6.6","2.6","1.3","0","0","0","0","0","0","0","0","0","76","87891","  3"
"2023-24","Fall","ME","3624","Mechanical Design","Li","3.02","21.1","15.8","12.3","14","15.8","5.3","5.3","3.5","1.8","1.8","1.8","1.8","0","57","87322","  4"
"2023-24","Fall","ME","3524","Mechanical Vibrations","Kurdila","2.53","22.8","5.3","10.5","10.5","7","3.5","14","3.5","1.8","8.8","5.3","7","1","57","87317","  4"
"2024-25","Fall","IS","1004","Nations and Nationalities","Weisband","3.07","3.9","25","19.7","25","9.2","6.6","6.6","1.3","2.6","0","0","0","1","76","86516","  3"
"2024-25","Fall","MATH","1014","Precalc with Transcendental","Agud","2.46","10.5","11.8","5.3","21.1","7.9","5.3","15.8","3.9","2.6","3.9","0","11.8","24","76","87008","  3"
"2023-24","Fall","CHE","4104","Process Materials","Whittington","3.6","32.9","31.6","22.4","7.9","5.3","0","0","0","0","0","0","0","0","76","82664","  3"
"2023-24","Fall","CHE","4104","Process Materials","Rajagopalan","3.6","32.9","31.6","22.4","7.9","5.3","0","0","0","0","0","0","0","0","76","82664","  3"
"2024-25","Fall","CHE","3124","Simulations and Modeling","Xin","3.72","42.1","38.2","15.8","2.6","0","0","0","1.3","0","0","0","0","3","76","82657","  3"
"2024-25","Fall","PHS","3634","Epi Hlth and Disease","Ruktanonchai","3.79","77.9","6.5","3.9","6.5","1.3","1.3","1.3","1.3","0","0","0","0","1","77","88806","  3"
"2023-24","Fall","HD","2304","Family Relationships","Grafsky","3.56","46.8","24.7","9.1","6.5","5.2","2.6","3.9","0","0","0","0","1.3","0","77","86122","  3"
"2024-25","Fall","BIOL","2504","General Zoology","Wills","3.05","15.6","16.9","19.5","20.8","3.9","7.8","9.1","1.3","0","5.2","0","0","1","77","81675","  3"
"2024-25","Fall","CS","2064","Intermediate Prog in Python","Sullivan","3","37.7","9.1","10.4","11.7","3.9","9.1","3.9","2.6","1.3","1.3","0","9.1","1","77","83293","  3"
"2024-25","Fall","MGT","2314","Intro International Business","Beleny","3.51","22.1","37.7","18.2","16.9","2.6","1.3","0","1.3","0","0","0","0","0","77","87843","  3"
"2023-24","Fall","HD","1134","Intro to Disabilities Studies","Lael","3.31","62.3","3.9","6.5","7.8","2.6","1.3","3.9","0","2.6","1.3","0","7.8","0","77","86115","  3"
"2023-24","Fall","HD","1134","Intro to Disabilities Studies","Tillett","3.83","77.9","7.8","5.2","6.5","0","1.3","1.3","0","0","0","0","0","0","77","86116","  3"
"2023-24","Fall","ENGL","1654","Intro to Science Fiction","Patton","3.67","62.3","20.8","2.6","6.5","2.6","1.3","0","0","0","2.6","0","1.3","0","77","90665","  3"
"2023-24","Fall","FIN","3104","Introduction to Finance","Wikle","3.15","26","20.8","5.2","18.2","5.2","10.4","10.4","1.3","0","1.3","0","1.3","0","77","85398","  3"
"2023-24","Fall","FIN","3104","Introduction to Finance","Hart","2.95","11.7","10.4","10.4","24.7","22.1","7.8","9.1","2.6","0","1.3","0","0","4","77","85399","  3"
"2024-25","Fall","PSCI","2054","Introduction to World Politics","Thomas","3.42","48.1","11.7","7.8","14.3","6.5","2.6","2.6","3.9","0","1.3","1.3","0","0","77","89310","  3"
"2024-25","Fall","BIT","2554","Linux for Business","Raman","3.57","44.2","27.3","11.7","7.8","2.6","1.3","2.6","0","0","1.3","1.3","0","1","77","81858","  3"
"2024-25","Fall","CS","5254","Mobile Application Development","Oliva","3.85","79.2","11.7","6.5","1.3","0","0","0","0","0","0","0","1.3","0","77","83483","  3"
"2024-25","Fall","AAEC","3984","SS: Cooperatives & Impacts","Dalton","3.78","66.2","14.3","10.4","5.2","2.6","1.3","0","0","0","0","0","0","0","77","91688","  3"
"2023-24","Fall","ESM","2114","Statics & Structures","Chang","2.97","24.7","13","10.4","15.6","5.2","9.1","7.8","6.5","5.2","0","1.3","1.3","5","77","91073","  3"
"2024-25","Fall","ECE","4524","Artif Intellig and Engr Appl","Chantem","3.06","17.2","12.1","17.2","24.1","13.8","5.2","5.2","0","1.7","1.7","0","1.7","1","58","83754","  4"
"2023-24","Fall","ME","3414","Fluid Dynamics","Son","2.92","8.6","8.6","27.6","20.7","0","19","13.8","0","0","1.7","0","0","3","58","87304","  4"
"2023-24","Fall","ME","2134","Thermodynamics","Meadows","2.05","15.5","6.9","8.6","1.7","6.9","13.8","6.9","3.4","8.6","0","3.4","24.1","6","58","87281","  4"
"2023-24","Fall","ME","2134","Thermodynamics","Barbish","2.57","19","8.6","8.6","15.5","8.6","8.6","5.2","6.9","3.4","3.4","1.7","10.3","6","58","87282","  4"
"2023-24","Fall","BIT","2406","Bus Stats Analytics & Model","Zhang","2.9","21.8","5.1","11.5","24.4","11.5","7.7","6.4","3.8","0","2.6","2.6","2.6","0","78","81870","  3"
"2024-25","Fall","HD","1004","Childhood and Adolescence","Hornburg","3.72","65.4","14.1","2.6","9","6.4","0","2.6","0","0","0","0","0","0","78","86159","  3"
"2024-25","Fall","ECE","2024","Circuits and Devices","Zhu","2.58","10.3","9","6.4","16.7","10.3","16.7","19.2","0","0","7.7","0","3.8","5","78","83681","  3"
"2023-24","Fall","BCHM","2024","Concepts of Biochemistry","Marine","2.91","11.5","12.8","19.2","12.8","12.8","14.1","7.7","5.1","2.6","1.3","0","0","2","78","81503","  3"
"2023-24","Fall","MSE","2034","Elem of Materials Eng","Aning","2.1","7.7","3.8","6.4","7.7","16.7","7.7","7.7","15.4","6.4","6.4","2.6","11.5","8","78","88080","  3"
"2023-24","Fall","ECE","2564","Embedded Systems","Nazhandali","3.28","34.6","20.5","3.8","10.3","14.1","6.4","6.4","2.6","0","0","0","1.3","5","78","83679","  3"
"2023-24","Fall","CS","3704","Intermed Software Des","Brown","3.84","69.2","19.2","5.1","5.1","1.3","0","0","0","0","0","0","0","3","78","83376","  3"
"2024-25","Fall","GEOG","1524","Intro Earths Climate","Ellis","3.28","29.5","11.5","14.1","21.8","10.3","7.7","3.8","1.3","0","0","0","0","3","78","85828","  3"
"2023-24","Fall","MGT","2314","Intro International Business","Raschke","3.48","24.4","26.9","24.4","17.9","5.1","1.3","0","0","0","0","0","0","0","78","87818","  3"
"2024-25","Fall","ECE","3504","Principles Comp Architecture","Williams","3.29","32.1","21.8","16.7","6.4","9","5.1","2.6","2.6","0","0","0","3.8","2","78","83728","  3"
"2023-24","Fall","BIT","4484","Project Management","Monday","3.62","41","30.8","17.9","3.8","1.3","1.3","2.6","0","1.3","0","0","0","0","78","81924","  3"
"2023-24","Fall","AAEC","4754","Real Estate Law","Clements","2.81","11.5","5.1","7.7","29.5","11.5","14.1","14.1","5.1","1.3","0","0","0","0","78","80082","  3"
"2023-24","Fall","GEOG","1115","Seeking Sustainability","Baird","3.45","32.1","28.2","15.4","12.8","5.1","1.3","2.6","0","0","0","1.3","1.3","0","78","85818","  3"
"2024-25","Fall","STAT","4706","Statistics for Engr","Tavera","3.63","61.5","7.7","14.1","7.7","2.6","0","2.6","3.8","0","0","0","0","1","78","89902","  3"
"2024-25","Fall","ENGL","1704","The Harry Potter Phenomenon","Baker","3.64","53.8","24.4","11.5","3.8","1.3","2.6","0","0","0","0","0","2.6","0","78","85037","  3"
"2024-25","Fall","AOE","2024","Thin-Walled Structures","Saha","2.54","19.2","6.4","7.7","9","12.8","7.7","12.8","3.8","9","2.6","3.8","5.1","2","78","80389","  3"
"2023-24","Fall","ECE","4524","Artif Intellig and Engr Appl","Chantem","2.72","20.3","3.4","18.6","10.2","5.1","16.9","11.9","1.7","0","5.1","1.7","5.1","0","59","83746","  4"
"2023-24","Fall","ENGE","1414","Foundations of Engr Practice","Wallwey","3.57","61","10.2","6.8","11.9","1.7","3.4","0","1.7","0","1.7","0","1.7","0","59","90863","  4"
"2023-24","Fall","AOE","3124","Aerospace Structures","Fu","3.52","55.7","12.7","3.8","13.9","5.1","0","3.8","2.5","1.3","1.3","0","0","1","79","80442","  3"
"2024-25","Fall","STAT","3615","Biological Statistics","Ahrens","2.85","21.5","8.9","10.1","20.3","8.9","5.1","10.1","6.3","0","3.8","2.5","2.5","4","79","91698","  3"
